"ID";"WALKING_DURATION";"WALKING_DISTANCE"
"155";"734";"996"
"156";"967";"1326"
"157";"882";"1206"
"158";"882";"1206"
"159";"1126";"1544"
"160";"1126";"1544"
"161";"1186";"1642"
"162";"1122";"1561"
"163";"1126";"1544"
"164";"1181";"1641"
"165";"1209";"1675"
"166";"1147";"1573"
"167";"1225";"1682"
"168";"1208";"1656"
"169";"1224";"1697"
"170";"1228";"1686"
"171";"1228";"1686"
"172";"1228";"1686"
"173";"1228";"1686"
"174";"887";"1196"
"195";"488";"688"
"196";"698";"997"
"197";"844";"1205"
"200";"730";"1004"
"201";"1022";"1419"
"202";"916";"1264"
"203";"796";"1095"
"204";"767";"1068"
"205";"809";"1130"
"206";"823";"1150"
"207";"613";"867"
"208";"613";"867"
"209";"630";"878"
"210";"630";"878"
"211";"688";"948"
"212";"662";"937"
"213";"671";"953"
"214";"748";"1053"
"215";"710";"1007"
"216";"746";"1050"
"217";"746";"1050"
"218";"771";"1096"
"219";"786";"1117"
"220";"879";"1242"
"221";"835";"1187"
"222";"1105";"1558"
"224";"734";"996"
"225";"904";"1237"
"226";"876";"1197"
"227";"809";"1103"
"228";"787";"1072"
"229";"764";"1040"
"230";"744";"1012"
"231";"819";"1111"
"232";"833";"1131"
"233";"849";"1153"
"234";"849";"1153"
"235";"760";"1030"
"236";"836";"1135"
"237";"780";"1055"
"238";"808";"1094"
"239";"841";"1141"
"240";"859";"1168"
"241";"877";"1194"
"242";"905";"1235"
"243";"925";"1265"
"244";"843";"1145"
"245";"1031";"1434"
"246";"1014";"1393"
"247";"985";"1352"
"248";"967";"1326"
"249";"962";"1320"
"250";"916";"1252"
"251";"906";"1236"
"252";"905";"1235"
"253";"858";"1167"
"254";"870";"1184"
"255";"973";"1339"
"256";"933";"1275"
"257";"932";"1273"
"258";"989";"1357"
"259";"988";"1356"
"260";"1038";"1443"
"261";"1043";"1450"
"262";"1031";"1426"
"263";"886";"1208"
"264";"949";"1298"
"265";"948";"1297"
"266";"1006";"1381"
"267";"1018";"1415"
"268";"993";"1383"
"269";"1015";"1412"
"270";"1033";"1419"
"271";"1076";"1476"
"272";"1095";"1500"
"273";"1101";"1507"
"274";"1086";"1484"
"275";"1027";"1402"
"276";"1015";"1389"
"277";"999";"1366"
"278";"996";"1363"
"279";"1015";"1390"
"280";"882";"1206"
"281";"887";"1211"
"282";"1030";"1411"
"283";"1049";"1439"
"284";"1061";"1455"
"285";"1042";"1426"
"286";"1027";"1406"
"287";"1038";"1421"
"288";"985";"1347"
"289";"1039";"1424"
"290";"905";"1237"
"291";"921";"1260"
"292";"929";"1272"
"293";"956";"1311"
"294";"975";"1337"
"295";"994";"1365"
"296";"1011";"1388"
"297";"1126";"1544"
"298";"1126";"1544"
"299";"1126";"1544"
"300";"1126";"1544"
"301";"1126";"1544"
"302";"1126";"1544"
"303";"1126";"1544"
"304";"1126";"1544"
"305";"1126";"1544"
"306";"1126";"1544"
"307";"1122";"1561"
"308";"1103";"1538"
"309";"1077";"1508"
"310";"1069";"1497"
"311";"1045";"1468"
"312";"1023";"1441"
"313";"1018";"1435"
"314";"1038";"1460"
"315";"1076";"1508"
"316";"1093";"1530"
"317";"1113";"1555"
"318";"1169";"1627"
"319";"1181";"1641"
"320";"1208";"1674"
"321";"1199";"1665"
"322";"1209";"1675"
"323";"1225";"1682"
"324";"1215";"1667"
"325";"1202";"1647"
"326";"1179";"1613"
"327";"1181";"1616"
"328";"1208";"1656"
"329";"1224";"1697"
"330";"1147";"1573"
"331";"1179";"1638"
"332";"1154";"1607"
"333";"1170";"1629"
"334";"1170";"1629"
"335";"1226";"1701"
"336";"1264";"1739"
"337";"1242";"1708"
"338";"1228";"1686"
"339";"1181";"1621"
"340";"1209";"1660"
"341";"1228";"1686"
"342";"1186";"1642"
"343";"887";"1196"
"344";"887";"1196"
"345";"887";"1196"
"346";"887";"1196"
"347";"887";"1196"
"348";"887";"1196"
"349";"887";"1196"
"350";"887";"1196"
"494";"1307";"1801"
"495";"1117";"1555"
"496";"1117";"1555"
"497";"1310";"1805"
"498";"1306";"1800"
"499";"1330";"1833"
"500";"1335";"1840"
"501";"1350";"1861"
"502";"1360";"1874"
"503";"1344";"1852"
"504";"1332";"1833"
"505";"1316";"1810"
"506";"1294";"1779"
"507";"488";"688"
"508";"683";"983"
"509";"651";"934"
"510";"637";"912"
"511";"623";"890"
"512";"609";"868"
"513";"597";"849"
"514";"606";"863"
"515";"620";"886"
"516";"634";"908"
"517";"648";"930"
"518";"517";"730"
"519";"688";"990"
"520";"666";"959"
"521";"617";"886"
"522";"604";"865"
"523";"590";"843"
"524";"574";"819"
"525";"561";"798"
"526";"529";"748"
"527";"552";"784"
"528";"584";"835"
"529";"560";"792"
"530";"616";"884"
"531";"639";"920"
"532";"642";"922"
"533";"592";"847"
"534";"560";"799"
"535";"527";"748"
"536";"494";"699"
"537";"613";"870"
"538";"611";"866"
"539";"624";"887"
"540";"638";"909"
"541";"651";"931"
"542";"664";"951"
"543";"698";"997"
"544";"760";"1088"
"545";"844";"1205"
"546";"775";"1112"
"565";"730";"1004"
"566";"835";"1170"
"567";"854";"1196"
"568";"867";"1215"
"569";"867";"1215"
"570";"924";"1292"
"571";"924";"1292"
"572";"1052";"1463"
"573";"1033";"1434"
"574";"975";"1349"
"575";"741";"1021"
"576";"947";"1306"
"577";"917";"1265"
"578";"916";"1264"
"579";"796";"1095"
"580";"780";"1073"
"581";"766";"1053"
"582";"746";"1024"
"583";"937";"1293"
"584";"754";"1041"
"585";"937";"1293"
"586";"937";"1293"
"587";"786";"1095"
"588";"1043";"1450"
"589";"937";"1293"
"590";"937";"1293"
"591";"931";"1284"
"592";"767";"1061"
"593";"779";"1080"
"594";"780";"1086"
"595";"777";"1082"
"596";"643";"893"
"597";"630";"878"
"598";"663";"937"
"599";"660";"934"
"600";"693";"975"
"601";"693";"975"
"602";"688";"948"
"603";"669";"925"
"604";"658";"911"
"605";"662";"937"
"606";"713";"1001"
"607";"713";"1001"
"608";"671";"953"
"609";"748";"1053"
"610";"763";"1071"
"611";"763";"1071"
"612";"783";"1095"
"613";"713";"1001"
"614";"710";"1007"
"615";"761";"1068"
"616";"746";"1050"
"617";"714";"1017"
"618";"734";"1045"
"619";"748";"1063"
"620";"798";"1127"
"621";"831";"1168"
"622";"788";"1101"
"623";"852";"1194"
"624";"820";"1146"
"625";"771";"1096"
"626";"851";"1193"
"627";"851";"1193"
"628";"832";"1169"
"629";"816";"1149"
"630";"800";"1129"
"631";"800";"1129"
"632";"786";"1117"
"633";"852";"1207"
"634";"879";"1242"
"635";"928";"1305"
"636";"928";"1305"
"637";"909";"1276"
"638";"835";"1187"
"639";"852";"1207"
"640";"1105";"1558"
"650";"1127";"1586"
"655";"1205";"1675"
"656";"1131";"1585"
"661";"1148";"1611"
"669";"1663";"2282"
"674";"1264";"1728"
"675";"1227";"1676"
"676";"1214";"1659"
"677";"1428";"1957"
"678";"1395";"1912"
"679";"1380";"1891"
"680";"1145";"1565"
"681";"1333";"1827"
"682";"1180";"1616"
"683";"1247";"1710"
"684";"1242";"1703"
"686";"1243";"1705"
"687";"1265";"1734"
"688";"1261";"1732"
"689";"1263";"1735"
"691";"1629";"2236"
"692";"1638";"2249"
"714";"1702";"2294"
"714";"1702";"2294"
"714";"1702";"2294"
"714";"1702";"2294"
"715";"1748";"2365"
"715";"1748";"2365"
"715";"1748";"2365"
"715";"1748";"2365"
"716";"1772";"2385"
"716";"1772";"2385"
"716";"1772";"2385"
"716";"1772";"2385"
"718";"1573";"2123"
"718";"1573";"2123"
"718";"1573";"2123"
"718";"1573";"2123"
"719";"1641";"2218"
"719";"1641";"2218"
"719";"1641";"2218"
"719";"1641";"2218"
"720";"1645";"2203"
"720";"1645";"2203"
"720";"1645";"2203"
"720";"1645";"2203"
"721";"1526";"2069"
"721";"1526";"2069"
"721";"1526";"2069"
"721";"1526";"2069"
"722";"1539";"2063"
"722";"1539";"2063"
"722";"1539";"2063"
"722";"1539";"2063"
"723";"1555";"2084"
"723";"1555";"2084"
"723";"1555";"2084"
"723";"1555";"2084"
"724";"1513";"2031"
"724";"1513";"2031"
"724";"1513";"2031"
"724";"1513";"2031"
"725";"1456";"1971"
"725";"1456";"1971"
"725";"1456";"1971"
"725";"1456";"1971"
"726";"1437";"1944"
"726";"1437";"1944"
"726";"1437";"1944"
"726";"1437";"1944"
"727";"1344";"1820"
"727";"1344";"1820"
"727";"1344";"1820"
"727";"1344";"1820"
"728";"1418";"1925"
"728";"1418";"1925"
"728";"1418";"1925"
"728";"1418";"1925"
"729";"1392";"1874"
"729";"1392";"1874"
"729";"1392";"1874"
"729";"1392";"1874"
"730";"1485";"1996"
"730";"1485";"1996"
"730";"1485";"1996"
"730";"1485";"1996"
"731";"1469";"1974"
"731";"1469";"1974"
"731";"1469";"1974"
"731";"1469";"1974"
"732";"1310";"1763"
"732";"1310";"1763"
"732";"1310";"1763"
"732";"1310";"1763"
"733";"1466";"1968"
"733";"1466";"1968"
"733";"1466";"1968"
"733";"1466";"1968"
"734";"1387";"1866"
"734";"1387";"1866"
"734";"1387";"1866"
"734";"1387";"1866"
"735";"1408";"1883"
"735";"1408";"1883"
"735";"1408";"1883"
"735";"1408";"1883"
"736";"1273";"1713"
"736";"1273";"1713"
"736";"1273";"1713"
"736";"1273";"1713"
"737";"1832";"2494"
"737";"1832";"2494"
"737";"1832";"2494"
"737";"1832";"2494"
"738";"1926";"2630"
"738";"1926";"2630"
"738";"1926";"2630"
"738";"1926";"2630"
"739";"1647";"2243"
"739";"1647";"2243"
"739";"1647";"2243"
"739";"1647";"2243"
"740";"1548";"2106"
"740";"1548";"2106"
"740";"1548";"2106"
"740";"1548";"2106"
"741";"1399";"1907"
"741";"1399";"1907"
"741";"1399";"1907"
"741";"1399";"1907"
"742";"1806";"2450"
"742";"1806";"2450"
"742";"1806";"2450"
"742";"1806";"2450"
"747";"1673";"2215"
"747";"1673";"2215"
"747";"1673";"2215"
"747";"1673";"2215"
"748";"1719";"2269"
"748";"1719";"2269"
"748";"1719";"2269"
"748";"1719";"2269"
"749";"1567";"2083"
"749";"1567";"2083"
"749";"1567";"2083"
"749";"1567";"2083"
"750";"1574";"2092"
"750";"1574";"2092"
"750";"1574";"2092"
"750";"1574";"2092"
"751";"1499";"2004"
"751";"1499";"2004"
"751";"1499";"2004"
"751";"1499";"2004"
"752";"1501";"2005"
"752";"1501";"2005"
"752";"1501";"2005"
"752";"1501";"2005"
"753";"1649";"2224"
"753";"1649";"2224"
"753";"1649";"2224"
"753";"1649";"2224"
"754";"1623";"2190"
"754";"1623";"2190"
"754";"1623";"2190"
"754";"1623";"2190"
"755";"1486";"2002"
"755";"1486";"2002"
"755";"1486";"2002"
"755";"1486";"2002"
"756";"1573";"2133"
"756";"1573";"2133"
"756";"1573";"2133"
"756";"1573";"2133"
"757";"1619";"2202"
"757";"1619";"2202"
"757";"1619";"2202"
"757";"1619";"2202"
"758";"1655";"2253"
"758";"1655";"2253"
"758";"1655";"2253"
"758";"1655";"2253"
"759";"1431";"1932"
"759";"1431";"1932"
"759";"1431";"1932"
"759";"1431";"1932"
"760";"1353";"1831"
"760";"1353";"1831"
"760";"1353";"1831"
"760";"1353";"1831"
"761";"1386";"1876"
"761";"1386";"1876"
"761";"1386";"1876"
"761";"1386";"1876"
"762";"1211";"1629"
"762";"1211";"1629"
"762";"1211";"1629"
"762";"1211";"1629"
"763";"1294";"1745"
"763";"1294";"1745"
"763";"1294";"1745"
"763";"1294";"1745"
"764";"1342";"1810"
"764";"1342";"1810"
"764";"1342";"1810"
"764";"1342";"1810"
"765";"1347";"1821"
"765";"1347";"1821"
"765";"1347";"1821"
"765";"1347";"1821"
"766";"1143";"1547"
"766";"1143";"1547"
"766";"1143";"1547"
"766";"1143";"1547"
"767";"1208";"1638"
"767";"1208";"1638"
"767";"1208";"1638"
"767";"1208";"1638"
"768";"1236";"1674"
"768";"1236";"1674"
"768";"1236";"1674"
"768";"1236";"1674"
"1176";"1911";"2597"
"1177";"1444";"1955"
"1178";"1447";"1962"
"1179";"1248";"1692"
"1180";"1004";"1366"
"1181";"985";"1346"
"1182";"942";"1290"
"1183";"1060";"1457"
"1184";"971";"1336"
"1185";"1205";"1627"
"1186";"1176";"1588"
"1187";"1214";"1650"
"1188";"1097";"1487"
"1189";"953";"1301"
"1190";"908";"1229"
"1191";"901";"1226"
"1192";"790";"1074"
"1193";"731";"1010"
"1194";"854";"1174"
"1199";"2123";"2889"
"1200";"1947";"2642"
"1201";"2043";"2772"
"1202";"2132";"2902"
"1203";"2099";"2855"
"1204";"1889";"2567"
"1205";"1825";"2478"
"1208";"1715";"2344"
"1209";"1853";"2535"
"1210";"1583";"2158"
"1211";"1693";"2299"
"1242";"1779";"2405"
"1243";"1899";"2575"
"1244";"1774";"2398"
"1245";"1784";"2422"
"1331";"935";"1252"
"1332";"859";"1154"
"1333";"731";"981"
"1334";"598";"801"
"1335";"715";"969"
"1336";"641";"870"
"1337";"606";"821"
"1338";"1010";"1381"
"1339";"925";"1263"
"1340";"1006";"1368"
"1341";"999";"1356"
"1543";"223";"309"
"1544";"282";"380"
"1545";"193";"255"
"1546";"21";"30"
"1547";"57";"82"
"1548";"95";"139"
"1549";"22";"30"
"1550";"165";"240"
"1551";"202";"291"
"1552";"274";"390"
"1553";"261";"360"
"1554";"184";"256"
"1555";"256";"353"
"1556";"1642";"2223"
"1557";"1678";"2267"
"1558";"1601";"2178"
"1559";"1639";"2220"
"1560";"1519";"2064"
"1561";"1461";"1971"
"1562";"1432";"1928"
"1563";"1449";"1945"
"1564";"1485";"1995"
"1565";"1372";"1846"
"1566";"1385";"1863"
"1567";"1453";"1944"
"1568";"1485";"1992"
"1569";"1446";"1949"
"1570";"1393";"1876"
"1571";"1468";"1968"
"1572";"1399";"1881"
"1573";"1350";"1817"
"1574";"1353";"1808"
"1575";"1717";"2316"
"1576";"1732";"2337"
"1577";"1608";"2165"
"1578";"1540";"2078"
