SCHOOL_ID,HOUSE_ID
10034,40685
10034,43531
10034,40749
10034,43532
10034,40671
10034,43578
10034,40750
10034,43533
10034,40630
10034,40680
10034,40609
10034,40633
10034,40734
10034,40735
10034,43536
10034,40608
10034,40736
10034,40737
10034,40738
10034,43538
10034,40624
10034,40739
10034,40740
10034,43518
10034,43542
10034,40651
10034,43544
10034,43545
10034,43546
10034,43547
10034,43563
10034,43519
10034,43549
10034,43550
10034,40741
10034,40742
10034,40743
10034,40744
10036,20941
10036,20942
10036,20951
10036,20918
10036,20927
10036,20953
10036,20931
10036,20954
10036,20955
10036,21013
10036,20935
10036,20936
10036,20937
10036,20956
10036,20938
10036,20924
10036,20939
10036,20940
10036,20910
10036,20886
10036,20944
10036,20925
10036,20883
10036,20911
10036,20912
10036,20887
10036,20946
10036,20947
10036,20914
10036,20885
10036,20948
10036,21006
10036,20916
10036,21007
10036,20904
10036,20959
10036,20906
10036,20966
10036,20967
10036,20919
10036,20888
10036,20992
10036,20994
10036,20995
10036,20903
10036,23504
10036,20999
10036,20884
10036,21003
10036,20989
10036,20990
10036,20991
10049,20941
10049,20942
10049,20951
10049,20918
10049,20927
10049,20953
10049,20931
10049,20954
10049,20955
10049,21013
10049,20935
10049,20936
10049,20937
10049,20956
10049,20938
10049,20924
10049,20939
10049,20940
10049,20910
10049,20886
10049,20944
10049,20925
10049,20883
10049,20911
10049,20912
10049,20887
10049,20946
10049,20947
10049,20914
10049,20885
10049,20948
10049,21006
10049,20916
10049,21007
10049,20904
10049,20959
10049,20906
10049,20966
10049,20967
10049,20919
10049,20888
10049,20992
10049,20994
10049,20995
10049,20903
10049,23504
10049,20999
10049,20884
10049,21003
10049,20989
10049,20990
10049,20991
10037,20868
10037,20804
10037,20831
10037,20848
10037,20849
10037,20816
10037,20817
10037,20866
10037,20867
10037,20761
10037,20869
10037,20870
10037,20820
10037,20821
10037,20871
10037,20822
10037,20760
10037,20872
10037,20875
10037,20876
10037,20877
10037,20823
10037,20832
10037,20833
10037,20805
10037,20834
10037,20835
10037,20836
10037,20837
10037,20838
10037,20827
10037,20828
10037,20829
10037,20830
10037,20806
10037,20807
10037,20808
10037,20809
10037,20839
10037,20840
10037,20841
10037,20842
10037,20843
10037,20781
10037,20810
10037,20811
10037,20812
10037,20844
10037,20845
10037,20783
10037,20813
10037,20846
10037,20815
10037,20847
10037,20786
10037,20787
10037,20763
10037,20850
10037,20851
10037,20852
10037,20764
10037,20765
10037,20766
10037,20767
10037,20788
10037,20789
10037,20768
10037,20853
10037,20854
10037,20855
10037,20790
10037,20791
10037,20856
10037,20857
10037,20769
10037,20770
10037,20771
10037,20858
10037,20793
10037,20794
10037,20795
10037,20772
10037,20860
10037,20758
10037,20797
10037,20773
10037,20861
10037,20774
10037,20862
10037,20775
10037,20798
10037,20799
10037,20800
10037,20776
10037,20863
10037,20801
10037,20802
10037,20803
10037,20777
10037,20864
10037,20865
10037,20778
10037,20779
10037,20780
10037,20818
10038,9878
10038,9886
10038,9887
10038,9888
10038,9879
10038,9889
10038,9890
10038,9891
10038,9892
10038,9893
10038,9880
10038,9881
10038,9894
10038,9875
10038,9895
10040,8997
10040,9075
10040,9017
10040,9019
10040,9058
10040,8979
10040,8980
10040,8973
10040,9020
10040,9132
10040,9135
10040,8976
10040,9101
10040,8936
10040,9144
10040,9118
10040,9116
10040,9117
10040,9106
10040,8996
10040,9033
10040,9109
10040,9086
10040,9145
10040,9087
10040,9018
10040,9035
10040,9064
10040,9113
10040,9114
10040,9115
10040,8998
10040,9021
10040,8974
10040,9141
10040,9065
10040,9022
10040,9055
10040,8975
10040,8942
10040,9023
10040,9056
10040,9133
10040,9142
10040,9024
10040,8945
10040,8946
10040,9025
10040,8935
10040,9143
10040,9088
10040,9089
10040,8994
10040,9026
10040,9134
10040,8950
10040,9027
10040,9066
10040,9028
10040,8995
10040,9067
10040,9029
10040,9030
10040,8977
10040,9090
10040,9031
10040,9091
10040,8978
10040,8930
10040,9068
10040,9032
10040,8930
10040,9070
10040,8931
10040,9071
10040,9072
10040,9073
10040,9102
10040,9076
10040,9077
10040,9078
10040,9103
10040,9059
10040,9060
10040,8961
10040,9080
10040,8981
10040,8962
10040,9081
10040,9061
10040,9104
10040,9105
10040,9107
10040,8982
10040,8983
10040,9082
10040,8984
10040,9083
10040,8985
10040,8986
10040,9062
10040,8882
10040,9085
10041,7530
10041,7474
10041,7465
10041,7487
10041,7533
10041,7483
10041,7459
10041,7484
10041,7534
10041,7476
10041,7528
10041,7471
10041,7477
10041,7478
10041,7472
10041,7485
10041,7479
10041,7473
10041,7486
10041,7531
10041,7669
10042,8380
10042,8381
10042,8382
10042,7863
10042,8538
10042,7864
10042,8517
10042,8518
10042,8574
10042,8199
10042,8620
10042,7887
10042,7830
10042,8027
10042,7890
10042,8028
10042,8029
10042,7894
10042,8586
10042,7896
10042,7897
10042,8034
10042,7898
10042,7851
10042,8531
10043,9882
10043,9884
10043,9897
10043,9898
10043,9899
10043,9883
10043,9876
10043,9877
10043,9885
10047,22945
10047,22957
10047,22950
10047,22951
10047,22952
10047,22966
10047,22944
10047,22954
10047,22955
10047,22956
10047,22967
10047,22943
10047,22958
10047,22947
10047,22959
10047,22960
10047,22961
10047,22962
10047,22963
10047,22948
10047,22949
10047,22968
10047,22971
10047,22972
10047,22973
10047,22974
10047,22975
10047,22976
10047,22977
10047,22978
10047,22979
10047,22980
10047,22981
10047,22982
10048,31598
10048,31600
10048,31602
10050,34176
10050,34172
10050,34177
10050,34178
10050,34173
10050,34174
10050,34175
10050,34170
10050,34171
10050,34183
10050,34194
10050,34206
10050,34218
10050,34222
10050,34223
10050,34224
10050,34225
10050,34226
10050,34184
10050,34185
10050,34186
10050,34187
10050,34188
10050,34189
10050,34190
10050,34191
10050,34192
10050,34193
10050,34195
10050,34196
10050,34197
10050,34198
10050,34199
10050,34200
10050,34203
10050,34204
10050,34205
10050,34207
10050,34208
10050,34210
10050,34211
10050,34212
10050,34214
10050,34215
10050,34216
10050,34217
10050,34219
10050,34228
10051,18114
10051,18071
10051,18096
10051,18107
10051,18097
10051,18098
10051,18099
10051,18115
10051,18102
10051,18103
10051,18072
10051,18104
10051,18105
10051,18109
10051,18073
10051,18094
10051,18106
10051,18110
10051,18116
10051,18095
10051,18111
10051,18100
10051,18108
10051,18101
10051,18074
10051,18113
10051,18075
10051,18076
10051,18077
10051,18078
10051,18079
10051,18080
10051,18081
10051,18082
10051,18083
10051,18084
10051,18085
10051,18086
10051,18087
10051,18088
10051,18089
10051,18090
10051,18091
10051,18092
10051,18093
10052,14653
10052,14654
10052,14657
10052,14637
10052,14638
10052,14639
10052,14640
10052,14641
10052,14642
10052,14643
10052,14644
10052,14645
10052,14646
10052,14647
10052,14648
10052,14649
10052,14651
10052,14652
10052,14632
10052,14633
10052,14634
10053,11865
10053,11866
10053,11867
10053,11868
10053,11869
10053,11880
10053,11881
10053,11882
10054,44655
10054,44669
10054,44656
10054,44657
10054,44670
10054,44658
10054,44659
10054,44660
10054,44644
10054,44686
10054,44687
10054,44688
10054,44689
10054,44690
10054,44691
10054,44645
10054,44692
10054,44693
10054,44694
10054,44695
10054,44646
10054,44647
10054,44648
10054,44649
10054,44671
10054,44651
10054,44653
10054,44674
10054,44679
10054,44680
10054,44681
10054,44682
10055,31683
10055,31725
10055,31789
10055,31758
10055,31733
10055,31746
10055,31726
10055,31685
10055,31692
10055,31690
10055,31792
10055,31727
10055,31686
10055,31691
10055,31734
10055,31728
10055,31784
10055,31729
10055,31791
10055,31747
10055,31786
10055,31735
10055,31689
10055,31748
10055,31724
10055,31736
10055,31749
10055,31684
10055,31787
10055,31738
10055,31750
10055,31693
10055,31730
10055,31731
10055,31751
10055,31788
10055,31752
10055,31732
10055,31753
10055,31695
10055,31739
10055,31754
10055,31696
10055,31697
10055,31740
10055,31755
10055,31698
10055,31699
10055,31756
10055,31757
10055,31759
10055,31700
10055,31741
10055,31701
10055,31760
10055,31761
10055,31702
10055,31762
10055,31763
10055,31703
10055,31764
10055,31704
10055,31765
10055,31744
10055,31766
10055,31767
10055,31706
10055,31745
10055,31707
10055,31768
10055,31770
10055,31771
10055,31772
10055,31773
10055,31774
10055,31775
10055,31776
10055,31709
10055,31777
10055,31778
10055,31779
10055,31710
10055,31711
10055,31780
10055,31781
10055,31782
10055,31783
10055,31712
10055,31713
10055,31785
10055,31715
10055,31716
10055,31717
10055,31718
10055,31719
10055,31720
10055,31721
10055,31722
10055,31737
10060,12444
10061,12444
10062,12444
10063,19897
10063,19895
10063,19896
10064,23505
10065,19899
10065,19900
10065,19902
10081,27152
10081,27153
10081,27154
10081,27018
10081,27019
10081,27047
10081,27367
10091,2571
10091,2572
10091,2835
10091,2859
10091,2778
10091,2583
10091,2780
10091,2585
10091,2781
10091,2587
10091,2782
10091,2783
10091,2784
10091,2785
10091,2786
10091,2787
10091,2788
10091,2779
10091,2530
10091,2683
10091,2470
10091,2614
10091,2615
10091,2616
10091,2617
10091,2618
10091,2836
10091,2471
10091,2861
10091,2629
10091,2472
10091,2862
10091,2630
10091,2631
10091,2633
10091,2693
10091,2876
10091,2642
10091,2473
10091,2634
10091,2635
10091,2636
10091,2637
10091,2638
10091,2639
10091,2641
10091,2684
10091,2474
10091,2643
10091,2475
10091,2644
10091,2645
10091,2646
10091,2648
10091,2649
10091,2650
10091,2652
10091,2731
10091,2476
10091,2865
10091,2866
10091,2867
10091,2868
10091,2869
10091,2877
10091,2695
10091,2839
10091,2455
10091,2870
10091,2477
10091,2653
10091,2478
10091,2654
10091,2479
10091,2655
10091,2480
10091,2481
10091,2482
10091,2685
10091,2662
10091,2483
10091,2871
10091,2656
10091,2872
10091,2657
10091,2873
10091,2658
10091,2874
10091,2659
10091,2660
10091,2661
10091,2821
10091,2460
10091,2843
10091,2573
10091,2822
10091,2461
10091,2844
10091,2574
10091,2823
10091,2824
10091,2845
10091,2575
10091,2576
10091,2727
10091,2826
10091,2464
10091,2846
10091,2577
10091,2827
10091,2465
10091,2578
10091,2828
10091,2847
10091,2830
10091,2466
10091,2848
10091,2579
10091,2831
10091,2467
10091,2849
10091,2580
10091,2832
10091,2468
10091,2850
10091,2469
10091,2851
10091,2853
10091,2855
10091,2581
10091,2856
10091,2857
10091,2582
10091,2686
10091,2858
10091,2881
10091,2860
10091,2588
10091,2589
10091,2590
10091,2591
10091,2592
10091,2593
10091,2687
10091,2728
10091,2594
10091,2595
10091,2596
10091,2597
10091,2598
10091,2599
10091,2600
10091,2601
10091,2602
10091,2603
10091,2604
10091,2605
10091,2606
10091,2607
10091,2608
10091,2609
10091,2610
10091,2841
10091,2611
10091,2612
10091,2613
10091,2882
10091,2884
10091,2885
10091,2886
10091,2619
10091,2620
10091,2621
10091,2622
10091,2623
10091,2624
10091,2625
10091,2626
10091,2627
10091,2628
10091,2688
10091,2689
10091,2875
10091,2690
10091,2691
10091,2692
10091,2694
10096,15110
10253,15102
10096,15110
10253,15102
10116,45943
10116,45947
10116,45948
10116,45949
10116,45950
10116,45951
10116,45952
10116,45953
10116,45954
10116,45955
10116,45956
10116,45957
10116,45958
10116,45959
10116,45960
10116,45961
10116,45962
10116,45963
10116,45964
10116,45965
10116,45966
10116,45967
10116,45968
10116,45969
10116,45970
10116,45971
10117,45972
10117,45973
10117,45974
10117,45975
10117,45976
10117,45977
10117,45978
10117,45979
10117,45980
10117,45981
10117,45982
10117,45983
10117,45984
10117,45985
10117,45986
10117,45987
10117,45988
10117,45989
10117,45991
10117,45992
10117,45993
10117,45994
10117,45995
10117,45997
10117,45998
10117,45999
10117,46000
10117,46001
10117,46002
10117,46003
10117,46004
10118,45972
10118,45973
10118,45974
10118,45975
10118,45976
10118,45977
10118,45978
10118,45979
10118,45980
10118,45981
10118,45982
10118,45983
10118,45984
10118,45985
10118,45986
10118,45987
10118,45988
10118,45989
10118,45991
10118,45992
10118,45993
10118,45994
10118,45995
10118,45997
10118,45998
10118,45999
10118,46000
10118,46001
10118,46002
10118,46003
10118,46004
10138,27342
10138,27249
10138,27341
10138,27344
10138,27345
10138,27346
10138,27347
10184,20903
10183,20903
10189,22811
10189,22812
10222,42355
10222,40468
10222,42181
10222,42204
10222,40476
10222,42205
10222,40482
10222,40511
10222,42357
10222,42400
10222,42401
10222,42402
10222,40496
10222,40497
10222,42229
10222,42208
10222,42309
10222,42358
10222,40484
10222,40500
10222,42230
10222,42422
10222,40503
10222,40504
10222,40469
10222,42356
10222,40470
10222,40471
10222,40472
10222,42377
10222,40473
10222,42378
10222,40475
10222,42382
10222,40477
10222,40478
10241,22945
10241,22957
10241,22950
10241,22951
10241,22952
10241,22966
10241,22944
10241,22954
10241,22955
10241,22956
10241,22967
10241,22943
10241,22958
10241,22947
10241,22959
10241,22960
10241,22961
10241,22962
10241,22963
10241,22948
10241,22949
10241,22968
10241,22971
10241,22972
10241,22973
10241,22974
10241,22975
10241,22976
10241,22977
10241,22978
10241,22979
10241,22980
10241,22981
10241,22982
10248,16077
10248,16086
10248,16087
10248,16088
10248,16089
10248,16090
10248,16091
10248,16092
10248,16093
10248,16094
10248,16095
10248,16096
10248,16097
10248,16078
10248,16079
10248,16080
10248,16081
10248,16082
10248,16083
10248,16058
10248,16084
10248,16044
10248,16059
10248,16085
10248,16045
10248,16060
10248,16048
10248,16049
10248,16050
10248,16061
10248,16051
10248,16052
10248,16062
10248,16053
10248,16054
10248,16055
10248,16063
10248,16056
10248,16057
10248,16064
10248,16065
10248,16066
10248,16031
10248,16032
10248,16033
10248,16034
10248,16037
10248,16035
10248,16036
10248,16038
10248,16039
10248,16040
10248,16041
10248,16042
10248,16043
10248,16067
10248,16068
10248,16069
10248,16070
10248,16071
10248,16072
10248,16073
10248,16074
10248,16075
10248,16076
10282,6421
10282,6422
10282,6423
10282,6441
10282,6442
10282,6443
10282,6444
10282,6445
10282,6446
10282,6447
10282,6448
10282,6449
10282,6450
10282,6451
10282,6452
10282,6453
10282,6430
10282,6454
10282,6455
10282,6432
10282,6434
10282,6435
10459,40291
10459,40292
10459,40293
10459,40294
10459,40295
10459,40311
10459,40296
10459,45221
10459,40297
10459,40299
10459,40300
10459,40301
10459,45235
10459,45236
10459,45237
10459,45238
10459,45240
10459,45244
10459,45248
10459,45249
10459,40316
10459,40260
10459,40261
10459,40259
10459,40263
10459,40264
10459,40265
10459,40266
10459,40322
10459,40323
10459,40324
10459,40325
10459,40326
10459,40330
10459,40331
10459,40333
10459,40334
10459,40335
10459,40337
10459,40338
10459,40341
10459,40342
10459,40344
10459,40345
10459,40346
10459,40347
10459,40348
10459,40349
10459,40350
10459,40351
10459,40352
10461,30188
10461,30186
10461,30180
10461,30169
10461,30170
10461,30171
10462,30181
10462,30182
10462,17552
10462,30184
10462,30185
10462,30172
10462,30173
10462,30174
10462,30175
10462,30176
10462,30178
10549,39516
10549,39335
10549,39450
10549,39644
10549,39659
10549,39441
10549,39313
10549,39645
10549,39316
10549,39660
10549,39661
10549,39344
10549,39650
10549,39662
10549,39463
10549,39317
10549,39652
10549,39318
10549,39346
10549,39501
10549,39347
10549,39348
10549,39513
10549,39663
10549,39319
10549,39653
10549,39320
10549,39349
10549,39321
10549,39322
10549,39323
10549,39324
10549,39326
10549,39544
10549,39664
10549,39666
10549,39327
10549,39328
10549,39545
10549,39329
10549,39330
10549,39331
10549,39332
10549,39333
10549,39300
10549,39654
10549,39451
10549,39301
10549,39302
10549,39453
10549,39303
10549,39304
10549,39305
10549,39306
10549,39442
10549,39454
10549,39307
10549,39443
10549,39336
10549,39455
10549,39308
10549,39309
10549,39444
10549,39445
10549,39446
10549,39447
10549,39310
10549,39337
10549,39457
10549,39311
10549,39458
10549,39312
10549,39338
10549,39459
10549,39339
10549,39340
10549,39359
10549,39364
10549,39365
10549,39366
10549,39367
10549,39368
10549,39369
10549,39460
10549,39341
10549,39465
10549,39467
10549,39466
10549,39315
10549,39386
10549,39387
10549,39472
10549,39397
10549,39400
10549,39401
10549,39402
10549,39403
10549,39404
10549,39405
10549,39406
10549,39388
10549,39389
10549,39390
10549,39391
10549,39392
10549,39393
10549,39394
10549,39395
10549,39396
10549,39398
10549,39399
10549,39474
10549,39475
10549,39475
10549,39479
10549,39407
10549,39481
10549,39298
10549,39408
10549,39484
10549,39409
10549,39485
10549,39410
10549,39486
10549,39411
10549,39412
10549,39413
10549,39414
10549,39415
10549,39416
10549,39491
10549,39417
10549,39418
10549,39494
10549,39419
10549,39495
10549,39496
10549,39498
10549,39420
10549,39421
10549,39500
10549,39502
10549,39422
10549,39504
10549,39504
10549,39505
10549,39506
10549,39507
10549,39508
10549,39510
10549,39425
10549,39511
10549,39512
10549,39426
10549,39514
10549,39515
10549,39427
10549,39518
10549,39428
10549,39429
10549,39430
10549,39431
10549,39432
10549,39433
10549,39434
10549,39435
10549,39436
10549,39438
10549,39440
10549,39441
10549,39350
10549,39351
10549,39353
10549,39355
10600,25490
10600,25491
10600,25480
10600,25481
10600,25482
10600,25483
10600,25484
10600,25510
10600,25485
10600,25486
10600,25488
10600,25470
10600,25471
10600,25472
10600,25492
10600,25493
10600,25494
10600,25479
10600,25473
10600,25495
10600,25496
10600,25497
10600,25498
10600,25499
10600,25500
10600,25475
10600,25501
10600,25476
10600,25504
10600,25477
10600,25478
10600,25506
10601,25462
10601,25463
10601,25464
10601,25465
10601,25467
10601,25502
10601,25503
10601,25505
10601,25507
10739,4603
10739,4744
10739,4745
10739,4698
10739,4699
10739,4700
10739,4756
10739,4757
10739,4642
10739,4758
10739,4759
10739,4643
10739,4644
10739,4760
10739,4761
10739,4743
10739,4762
10739,4701
10739,4746
10739,4702
10739,4747
10739,4748
10739,4749
10739,4703
10739,4704
10739,4705
10739,4750
10739,4706
10739,4751
10739,4707
10739,4708
10739,4709
10739,4710
10739,4752
10739,4622
10739,4623
10739,4624
10739,4625
10739,4626
10739,4712
10739,4713
10739,4714
10739,4715
10739,4753
10739,4754
10739,4716
10739,4717
10739,4718
10739,4719
10739,4755
10739,4720
10739,4721
10739,4722
10739,4723
10739,4724
10739,4725
10739,4726
10739,4727
10739,4728
10739,4730
10739,4732
10739,4733
10739,4734
10739,4735
10739,4736
10739,4737
10739,4738
10739,4739
10739,4740
10739,4741
10739,4742
10788,25789
10788,25790
10788,25791
10788,25792
10788,25793
10788,25794
10788,25765
10788,25766
10788,25767
10788,25769
10788,25770
10788,25771
10788,25772
10788,25773
10788,25774
10788,25775
10788,25776
10788,25777
10789,25779
10789,25780
10789,25778
10789,25781
10789,25782
10789,25755
10789,25756
10789,25783
10789,25757
10789,25785
10789,25784
10789,25758
10789,25786
10789,25759
10789,25787
10789,25788
10789,25761
10789,25762
10789,25763
10789,25764
10794,7539
10794,7463
10794,7641
10794,7574
10794,7749
10794,7541
10794,7547
10794,7573
10794,7580
10794,7542
10794,7548
10794,7750
10794,7549
10794,7550
10794,12898
10794,7543
10794,7460
10794,7537
10794,7461
10794,7567
10794,7545
10794,7462
10794,7584
10794,7568
10794,7569
10794,7546
10794,7585
10794,7572
10794,7538
10794,7540
10794,7639
10794,7575
10794,7492
10794,7577
10794,7644
10794,7645
10794,7648
10794,7649
10794,7655
10794,7654
10794,7494
10794,7662
10794,7664
10794,7665
10794,7667
10794,7668
10794,7495
10896,30100
10896,30007
10896,30094
10896,30130
10896,30146
10896,30095
10896,30096
10896,30097
10896,30098
10896,30099
10896,30101
10896,30102
10896,30032
10896,30153
10896,30154
10896,30139
10896,30148
10896,30155
10896,31243
10896,31244
10896,31245
10896,30051
10896,30052
10896,30142
10896,30150
10896,30143
10896,30126
10896,30167
10896,30055
10896,30061
11172,18433
11172,18096
11172,18097
11172,18098
11172,18099
11172,18437
11172,18438
11172,18439
11172,18440
11172,18434
11172,18435
11172,18436
11172,18441
11172,18442
11172,18443
11172,18416
11172,18417
11172,18418
11172,18445
11172,18446
11172,18447
11172,18448
11172,18449
11172,18450
11172,18451
11172,18452
11172,18453
11172,18454
11172,18419
11172,18420
11172,18421
11172,18422
11172,18423
11172,18424
11172,18425
11172,18426
11172,18427
11172,18428
11172,18429
11172,18430
11172,18431
11172,18432
11270,15350
11270,15351
11270,15352
11270,15353
11270,15354
11270,15355
11270,15356
11270,15329
11270,15330
11270,15331
11270,15332
11270,15333
11270,15334
11270,15335
11270,15336
11270,15337
11270,15338
11270,15357
11270,15339
11270,15358
11270,15359
11270,15360
11270,15340
11270,15341
11270,15342
11270,15343
11270,15344
11270,15362
11270,15345
11270,15364
11270,15365
11270,15366
11270,15367
11270,15346
11270,15368
11270,15370
11270,15371
11270,15347
11270,15348
11270,15390
11270,15391
11270,15392
11270,15393
11270,15394
11270,15395
11270,15396
11270,15397
11270,15398
11270,15399
11270,15401
11270,15402
11270,15403
11270,15404
11270,15405
11270,15406
11270,15407
11270,15408
11270,15409
11270,15410
11270,15411
11270,15412
11270,15413
11270,15414
11270,15415
11270,15416
11270,15417
11270,15372
11270,15374
11270,15375
11270,15376
11270,15377
11270,15378
11270,15379
11270,15380
11270,15381
11270,15383
11270,15386
11270,15388
11422,12746
11422,12748
11422,12713
11422,12676
11422,12752
11422,12739
11422,12754
11422,12755
11422,12756
11422,12734
11422,12735
11422,12736
11422,12737
11422,12738
11422,12286
11422,12287
11422,12706
11422,12712
11422,11092
11422,11097
11447,27021
11447,27033
11447,27035
11447,27181
11447,27048
11447,27049
11447,27050
11447,27020
11447,27051
11447,27052
11447,27053
11447,27006
11447,27009
11447,27158
11447,27159
11447,27160
11447,27108
11447,27136
11447,27137
11448,27021
11448,27033
11448,27035
11448,27181
11448,27048
11448,27049
11448,27050
11448,27020
11448,27051
11448,27052
11448,27053
11448,27006
11448,27009
11448,27158
11448,27159
11448,27160
11448,27108
11448,27136
11448,27137
11471,8756
11471,8747
11471,8758
11471,8749
11471,9954
11471,8765
11471,8766
11471,8767
11471,8768
11471,8772
11471,8773
11471,8774
11471,8775
11471,8776
11471,8777
11471,8778
11471,8779
11471,8780
11492,6006
11492,6007
11492,6005
11492,6008
11492,6009
11492,6010
11492,6011
11492,6019
11492,6012
11492,6013
11492,6014
11492,6015
11492,6016
11492,6017
11492,6018
11492,6020
11492,6021
11492,6022
11492,6023
11492,6037
11492,6038
11492,6039
11492,6040
11492,6041
11492,6042
11492,6043
11492,6044
11492,6045
11492,6046
11492,6047
11492,6048
11492,6049
11492,6050
11492,6051
11492,6052
11492,6053
11492,6024
11492,6025
11492,6026
11492,6027
11492,6028
11492,6029
11492,6030
11492,6032
11492,6033
11492,6034
11492,6054
11492,6055
11492,6056
11492,6057
11492,6058
11492,6035
11492,6059
11492,6060
11492,6061
11492,6062
11492,6063
11492,6001
11492,6002
11492,6003
11492,6004
11495,24675
11495,24672
11496,9784
11496,24725
11496,24673
11496,24680
11496,24681
11496,24682
11496,24763
11496,24764
11496,24765
11496,24683
11496,24678
11496,24720
11496,24679
11496,24723
11496,24724
11496,24726
11496,24727
11496,24728
11496,24729
11496,24732
11497,24667
11497,24669
11497,24670
11497,24668
11497,24734
11497,24762
