ID,ADDRESS
45573,"Москва, Зеленоград, корп.1001"
45574,"Москва, Зеленоград, корп.1002"
45575,"Москва, Зеленоград, корп.1003"
45576,"Москва, Зеленоград, корп.1004"
45577,"Москва, Зеленоград, корп.1004, стр.1"
45578,"Москва, Зеленоград, корп.1005"
45579,"Москва, Зеленоград, корп.1006"
45580,"Москва, Зеленоград, корп.1006, стр.1"
45581,"Москва, Зеленоград, корп.1007"
45582,"Москва, Зеленоград, корп.1007, стр.2"
45583,"Москва, Зеленоград, корп.1011"
45584,"Москва, Зеленоград, корп.1012"
45585,"Москва, Зеленоград, корп.1012, стр.1"
45586,"Москва, Зеленоград, корп.1013"
45587,"Москва, Зеленоград, корп.1013, стр.1"
45588,"Москва, Зеленоград, корп.1014"
45589,"Москва, Зеленоград, корп.1015"
45590,"Москва, Зеленоград, корп.1015, стр.1"
45591,"Москва, Зеленоград, ул. Гоголя, д.11А"
45592,"Москва, Зеленоград, ул. Гоголя, д.11Б"
45593,"Москва, Зеленоград, ул. Гоголя, д.11В"
45594,"Москва, Зеленоград, ул. Панфилова, д.15"
45595,"Москва, Зеленоград, ул. Панфилова, д.15А"
45596,"Москва, Зеленоград, ул. Панфилова, д.17"
45597,"Москва, Зеленоград, корп.200А"
45598,"Москва, Зеленоград, корп.200Б"
45599,"Москва, Зеленоград, корп.200В"
45600,"Москва, Зеленоград, корп.200Г"
45601,"Москва, Зеленоград, корп.205"
45602,"Москва, Зеленоград, корп.207"
45603,"Москва, Зеленоград, корп.219"
45604,"Москва, Зеленоград, корп.231"
45605,"Москва, Зеленоград, корп.232"
45606,"Москва, Зеленоград, корп.234"
45607,"Москва, Зеленоград, корп.235"
45608,"Москва, Зеленоград, корп.236"
45609,"Москва, Зеленоград, корп.237"
45610,"Москва, Зеленоград, корп.238"
45611,"Москва, Зеленоград, корп.239"
45612,"Москва, Зеленоград, корп.239, стр.1"
45613,"Москва, Зеленоград, корп.240"
45614,"Москва, Зеленоград, корп.241"
45615,"Москва, Зеленоград, корп.247"
45616,"Москва, Зеленоград, корп.248"
45617,"Москва, Зеленоград, корп.249"
45618,"Москва, Зеленоград, корп.250"
45619,"Москва, Зеленоград, корп.251"
45620,"Москва, Зеленоград, корп.303"
45621,"Москва, Зеленоград, корп.301А"
45622,"Москва, Зеленоград, корп.301Б"
45623,"Москва, Зеленоград, корп.302А"
45624,"Москва, Зеленоград, корп.302Б"
45625,"Москва, Зеленоград, корп.303"
45626,"Москва, Зеленоград, корп.303, стр.1"
45627,"Москва, Зеленоград, корп.303, стр.2"
45628,"Москва, Зеленоград, корп.305"
45629,"Москва, Зеленоград, корп.305, стр.1"
45630,"Москва, Зеленоград, корп.306"
45631,"Москва, Зеленоград, корп.307"
45632,"Москва, Зеленоград, корп.308"
45633,"Москва, Зеленоград, корп.309"
45634,"Москва, Зеленоград, корп.309, стр.1"
45635,"Москва, Зеленоград, корп.311"
45636,"Москва, Зеленоград, корп.313"
45637,"Москва, Зеленоград, корп.313, стр.1"
45638,"Москва, Зеленоград, корп.315"
45639,"Москва, Зеленоград, корп.315, стр.1"
45640,"Москва, Зеленоград, корп.315, стр.2"
45641,"Москва, Зеленоград, корп.315, стр.3"
45642,"Москва, Зеленоград, корп.316"
45643,"Москва, Зеленоград, корп.320"
45644,"Москва, Зеленоград, корп.320, стр.1"
45645,"Москва, Зеленоград, корп.322"
45646,"Москва, Зеленоград, корп.329"
45647,"Москва, Зеленоград, корп.330"
45648,"Москва, Зеленоград, корп.331"
45649,"Москва, Зеленоград, корп.333"
45650,"Москва, Зеленоград, корп.334"
45651,"Москва, Зеленоград, корп.334, стр.1"
45652,"Москва, Зеленоград, корп.335"
45653,"Москва, Зеленоград, корп.337"
45654,"Москва, Зеленоград, корп.337, стр.2"
45655,"Москва, Зеленоград, корп.337, стр.3"
45656,"Москва, Зеленоград, корп.338"
45657,"Москва, Зеленоград, корп.338А"
45658,"Москва, Зеленоград, корп.338Б"
45659,"Москва, Зеленоград, корп.339А"
45660,"Москва, Зеленоград, корп.339Б"
45661,"Москва, Зеленоград, корп.339Б, стр.1"
45662,"Москва, Зеленоград, корп.340"
45663,"Москва, Зеленоград, корп.345"
45664,"Москва, Зеленоград, корп.346"
45665,"Москва, Зеленоград, корп.347"
45666,"Москва, Зеленоград, корп.347, стр.1"
45667,"Москва, Зеленоград, корп.348"
45668,"Москва, Зеленоград, корп.349"
45669,"Москва, Зеленоград, корп.350"
45670,"Москва, Зеленоград, корп.351"
45671,"Москва, Зеленоград, корп.352"
45672,"Москва, Зеленоград, корп.356"
45673,"Москва, Зеленоград, корп.356, стр.1"
45674,"Москва, Зеленоград, корп.357"
45675,"Москва, Зеленоград, корп.357, стр.1"
45676,"Москва, Зеленоград, корп.358"
45677,"Москва, Зеленоград, корп.360"
45678,"Москва, Зеленоград, корп.361"
45679,"Москва, Зеленоград, корп.361, стр.1"
45680,"Москва, Зеленоград, корп.362"
45681,"Москва, Зеленоград, корп.363"
45682,"Москва, Зеленоград, корп.363, стр.1"
45683,"Москва, Зеленоград, корп.364"
45684,"Москва, Зеленоград, корп.365"
45685,"Москва, Зеленоград, корп.366"
45686,"Москва, Зеленоград, корп.366, стр.1"
45687,"Москва, Зеленоград, корп.604"
45688,"Москва, Зеленоград, корп.605"
45689,"Москва, Зеленоград, корп.611"
45690,"Москва, Зеленоград, корп.601"
45691,"Москва, Зеленоград, корп.602"
45692,"Москва, Зеленоград, корп.602, стр.2"
45693,"Москва, Зеленоград, корп.604"
45694,"Москва, Зеленоград, корп.604, стр.1"
45695,"Москва, Зеленоград, корп.605"
45696,"Москва, Зеленоград, корп.605, стр.1"
45697,"Москва, Зеленоград, корп.606"
45698,"Москва, Зеленоград, корп.607"
45699,"Москва, Зеленоград, корп.608"
45700,"Москва, Зеленоград, корп.608, стр.1"
45701,"Москва, Зеленоград, корп.611"
45702,"Москва, Зеленоград, корп.611, стр.1"
45703,"Москва, Зеленоград, корп.612"
45704,"Москва, Зеленоград, корп.612, стр.1"
45705,"Москва, Зеленоград, корп.612, стр.2"
45706,"Москва, Зеленоград, корп.613"
45707,"Москва, Зеленоград, корп.614"
45708,"Москва, Зеленоград, корп.615"
45709,"Москва, Зеленоград, корп.616"
45710,"Москва, Зеленоград, корп.616, стр.1"
45711,"Москва, Зеленоград, корп.618"
45712,"Москва, Зеленоград, корп.618, стр.1"
45713,"Москва, Зеленоград, корп.618, стр.2"
45714,"Москва, Зеленоград, корп.622"
45715,"Москва, Зеленоград, корп.622, стр.1"
45716,"Москва, Зеленоград, корп.623"
45717,"Москва, Зеленоград, корп.623, стр.1"
45718,"Москва, Зеленоград, корп.624"
45719,"Москва, Зеленоград, корп.624, стр.1"
45720,"Москва, Зеленоград, корп.627"
45721,"Москва, Зеленоград, корп.627, стр.1"
45722,"Москва, Зеленоград, корп.701"
45723,"Москва, Зеленоград, корп.702"
45724,"Москва, Зеленоград, корп.703"
45725,"Москва, Зеленоград, корп.704"
45726,"Москва, Зеленоград, корп.705"
45727,"Москва, Зеленоград, корп.706"
45728,"Москва, Зеленоград, корп.707"
45729,"Москва, Зеленоград, корп.707, стр.1"
45730,"Москва, Зеленоград, корп.708"
45731,"Москва, Зеленоград, корп.709"
45732,"Москва, Зеленоград, корп.710"
45733,"Москва, Зеленоград, корп.710, стр.2"
45734,"Москва, Зеленоград, пос. Назарьево, д.101"
45735,"Москва, Зеленоград, пос. Назарьево, д.103"
45736,"Москва, Зеленоград, пос. Назарьево, д.104"
45737,"Москва, Зеленоград, пос. Назарьево, д.108"
45738,"Москва, Зеленоград, пос. Назарьево, д.108, стр.1"
45739,"Москва, Зеленоград, пос. Назарьево, д.108, стр.2"
45740,"Москва, Зеленоград, пос. Назарьево, д.110, стр.1"
45741,"Москва, Зеленоград, пос. Назарьево, д.110, стр.2"
45742,"Москва, Зеленоград, пос. Назарьево, д.119"
45743,"Москва, Зеленоград, пос. Назарьево, д.124"
45744,"Москва, Зеленоград, пос. Назарьево, д.59"
45745,"Москва, Зеленоград, пос. Назарьево, д.71"
45746,"Москва, Зеленоград, пос. Назарьево, д.72"
45747,"Москва, Зеленоград, пос. Назарьево, д.74"
45748,"Москва, Зеленоград, пос. Назарьево, д.75"
45749,"Москва, Зеленоград, пос. Назарьево, д.77"
45750,"Москва, Зеленоград, пос. Назарьево, д.79"
45751,"Москва, Зеленоград, пос. Назарьево, д.81"
45752,"Москва, Зеленоград, пос. Назарьево, д.83"
45753,"Москва, Зеленоград, пос. Назарьево, д.87"
45754,"Москва, Зеленоград, пос. Назарьево, д.89"
45755,"Москва, Зеленоград, пос. Назарьево, д.89А"
45756,"Москва, Зеленоград, пос. Назарьево, д.91"
45757,"Москва, Зеленоград, пос. Назарьево, д.96Б"
45758,"Москва, Зеленоград, пос. Назарьево, д.97"
45759,"Москва, Зеленоград, Берёзовая аллея, д.1"
45760,"Москва, Зеленоград, Берёзовая аллея, д.2"
45761,"Москва, Зеленоград, Берёзовая аллея, д.3"
45762,"Москва, Зеленоград, Берёзовая аллея, д.6"
45763,"Москва, Зеленоград, Берёзовая аллея, д.6А"
45764,"Москва, Зеленоград, Берёзовая аллея, д.8"
45765,"Москва, Зеленоград, Берёзовая аллея, д.9"
45766,"Москва, Зеленоград, корп.401"
45767,"Москва, Зеленоград, корп.402"
45768,"Москва, Зеленоград, корп.403"
45769,"Москва, Зеленоград, корп.405"
45770,"Москва, Зеленоград, корп.406"
45771,"Москва, Зеленоград, корп.407"
45772,"Москва, Зеленоград, корп.409"
45773,"Москва, Зеленоград, корп.410"
45774,"Москва, Зеленоград, корп.410, стр.1"
45775,"Москва, Зеленоград, корп.414"
45776,"Москва, Зеленоград, корп.415"
45777,"Москва, Зеленоград, корп.416"
45778,"Москва, Зеленоград, корп.417"
45779,"Москва, Зеленоград, корп.418"
45780,"Москва, Зеленоград, корп.419"
45781,"Москва, Зеленоград, корп.422"
45782,"Москва, Зеленоград, корп.423"
45783,"Москва, Зеленоград, корп.424"
45784,"Москва, Зеленоград, корп.424А"
45785,"Москва, Зеленоград, корп.424Б"
45786,"Москва, Зеленоград, корп.424В"
45787,"Москва, Зеленоград, корп.425"
45788,"Москва, Зеленоград, корп.426"
45789,"Москва, Зеленоград, корп.427"
45790,"Москва, Зеленоград, корп.428"
45791,"Москва, Зеленоград, корп.429"
45792,"Москва, Зеленоград, корп.431"
45793,"Москва, Зеленоград, корп.432"
45794,"Москва, Зеленоград, корп.433"
45795,"Москва, Зеленоград, корп.435"
45796,"Москва, Зеленоград, корп.436"
45797,"Москва, Зеленоград, корп.438"
45798,"Москва, Зеленоград, корп.439"
45799,"Москва, Зеленоград, корп.440"
45800,"Москва, Зеленоград, корп.440, стр.1"
45801,"Москва, Зеленоград, корп.441"
45802,"Москва, Зеленоград, корп.442"
45803,"Москва, Зеленоград, корп.445"
45804,"Москва, Зеленоград, корп.445, стр.1"
45805,"Москва, Зеленоград, корп.446"
45806,"Москва, Зеленоград, корп.447"
45807,"Москва, Зеленоград, корп.448"
45808,"Москва, Зеленоград, корп.449"
45809,"Москва, Зеленоград, корп.450"
45810,"Москва, Зеленоград, корп.451"
45811,"Москва, Зеленоград, корп.452"
45812,"Москва, Зеленоград, корп.453"
45813,"Москва, Зеленоград, корп.454"
45814,"Москва, Зеленоград, корп.455"
45815,"Москва, Зеленоград, корп.456"
45816,"Москва, Зеленоград, корп.457"
45817,"Москва, Зеленоград, корп.458"
45818,"Москва, Зеленоград, корп.469"
45819,"Москва, Зеленоград, Панфиловский пр-кт, д.44"
45820,"Москва, Зеленоград, Панфиловский пр-кт, д.46"
45821,"Москва, Зеленоград, Рабочая ул, д.19"
45822,"Москва, Зеленоград, Рабочая ул, д.21"
45823,"Москва, Зеленоград, Рабочая ул, д.25"
45824,"Москва, Зеленоград, Рабочая ул, д.29"
45825,"Москва, Зеленоград, корп.901"
45826,"Москва, Зеленоград, корп.902"
45827,"Москва, Зеленоград, корп.902А"
45828,"Москва, Зеленоград, корп.903"
45829,"Москва, Зеленоград, корп.904"
45830,"Москва, Зеленоград, корп.905"
45831,"Москва, Зеленоград, корп.906"
45832,"Москва, Зеленоград, корп.908"
45833,"Москва, Зеленоград, корп.909"
45834,"Москва, Зеленоград, корп.913"
45835,"Москва, Зеленоград, корп.914"
45836,"Москва, Зеленоград, корп.915"
45837,"Москва, Зеленоград, корп.915, стр.1"
45838,"Москва, Зеленоград, корп.916"
45839,"Москва, Зеленоград, корп.917"
45840,"Москва, Зеленоград, корп.918"
45841,"Москва, Зеленоград, корп.919"
45842,"Москва, Зеленоград, корп.919, стр.1"
45843,"Москва, Зеленоград, корп.920"
45844,"Москва, Зеленоград, корп.920, стр.1"
45845,"Москва, Зеленоград, корп.921"
45846,"Москва, Зеленоград, корп.922"
45847,"Москва, Зеленоград, корп.923"
45848,"Москва, Зеленоград, корп.924"
45849,"Москва, Зеленоград, корп.925"
45850,"Москва, Зеленоград, корп.926"
45851,"Москва, Зеленоград, корп.927"
45852,"Москва, Зеленоград, корп.929"
45853,"Москва, Зеленоград, корп.930"
45854,"Москва, Зеленоград, корп.931"
45855,"Москва, Зеленоград, корп.933"
45856,"Москва, Зеленоград, ул. Калинина, д.26, стр.А"
45857,"Москва, Зеленоград, ул. Калинина, д.28"
45858,"Москва, Зеленоград, ул. Калинина, д.30"
45859,"Москва, Зеленоград, ул. Калинина, д.33"
45860,"Москва, Зеленоград, ул. Калинина, д.35, стр.2А"
45861,"Москва, Зеленоград, ул. Калинина, д.37"
45862,"Москва, Зеленоград, ул. Калинина, д.39"
45863,"Москва, Зеленоград, ул. Калинина, д.41"
45864,"Москва, Зеленоград, ул. Калинина, д.43"
45865,"Москва, Зеленоград, ул. Калинина, д.43А"
45866,"Москва, Зеленоград, ул. Щербакова, д.29"
45867,"Москва, Зеленоград, ул. Щербакова, д.31"
45868,"Москва, Зеленоград, ул. Щербакова, д.33"
45869,"Москва, Зеленоград, ул. Щербакова, д.33А"
45870,"Москва, Зеленоград, ул. Щербакова, д.33Б"
45871,"Москва, Зеленоград, ул. Щербакова, д.35"
45872,"Москва, Зеленоград, ул. Щербакова, д.37"
45873,"Москва, Зеленоград, ул. Щербакова, д.39"
45874,"Москва, Зеленоград, ул. Щербакова, д.39А"
45875,"Москва, Зеленоград, ул. Щербакова, д.40"
45876,"Москва, Зеленоград, ул. Щербакова, д.41"
45877,"Москва, Зеленоград, ул. Щербакова, д.42"
45878,"Москва, Зеленоград, ул. Щербакова, д.43"
45879,"Москва, Зеленоград, ул. Щербакова, д.44"
45880,"Москва, Зеленоград, ул. Щербакова, д.46"
45881,"Москва, Зеленоград, ул. Щербакова, д.48"
45882,"Москва, Зеленоград, ул. Щербакова, д.52"
45883,"Москва, Зеленоград, корп.1201"
45884,"Москва, Зеленоград, корп.1202"
45885,"Москва, Зеленоград, корп.1203"
45886,"Москва, Зеленоград, корп.1204"
45887,"Москва, Зеленоград, корп.1205"
45888,"Москва, Зеленоград, корп.1206"
45889,"Москва, Зеленоград, корп.1207"
45890,"Москва, Зеленоград, корп.1208"
45891,"Москва, Зеленоград, корп.1209"
45892,"Москва, Зеленоград, корп.1210"
45893,"Москва, Зеленоград, корп.1211"
45894,"Москва, Зеленоград, корп.1212"
45895,"Москва, Зеленоград, корп.1213"
45896,"Москва, Зеленоград, д.11"
45897,"Москва, Зеленоград, корп.105"
45898,"Москва, Зеленоград, корп.106"
45899,"Москва, Зеленоград, корп.107А"
45900,"Москва, Зеленоград, корп.107Б"
45901,"Москва, Зеленоград, корп.107В"
45902,"Москва, Зеленоград, корп.107Г"
45903,"Москва, Зеленоград, корп.109"
45904,"Москва, Зеленоград, корп.117"
45905,"Москва, Зеленоград, корп.118"
45906,"Москва, Зеленоград, корп.119"
45907,"Москва, Зеленоград, корп.120"
45908,"Москва, Зеленоград, корп.125"
45909,"Москва, Зеленоград, корп.125, стр.1"
45910,"Москва, Зеленоград, корп.126"
45911,"Москва, Зеленоград, корп.127"
45912,"Москва, Зеленоград, корп.128"
45913,"Москва, Зеленоград, корп.129"
45914,"Москва, Зеленоград, корп.130А"
45915,"Москва, Зеленоград, корп.130Б"
45916,"Москва, Зеленоград, корп.138"
45917,"Москва, Зеленоград, корп.139"
45918,"Москва, Зеленоград, корп.141"
45919,"Москва, Зеленоград, корп.145"
45920,"Москва, Зеленоград, корп.146"
45921,"Москва, Зеленоград, корп.147"
45922,"Москва, Зеленоград, корп.148"
45923,"Москва, Зеленоград, корп.153"
45924,"Москва, Зеленоград, корп.158"
45925,"Москва, Зеленоград, корп.160"
45926,"Москва, Зеленоград, корп.161"
45927,"Москва, Зеленоград, корп.162"
45928,"Москва, Зеленоград, корп.164"
45929,"Москва, Зеленоград, корп.165"
45930,"Москва, Зеленоград, корп.166"
45931,"Москва, Зеленоград, пл. Юности, д.3"
45932,"Москва, Зеленоград, пл. Юности, д.3А"
45933,"Москва, Зеленоград, пл. Юности, д.4"
45934,"Москва, Зеленоград, пл. Юности, д.5"
45935,"Москва, Зеленоград, ул. Юности, д.11"
45936,"Москва, Зеленоград, ул. Юности, д.13"
45937,"Москва, Зеленоград, ул. Юности, д.15"
45938,"Москва, Зеленоград, ул. Юности, д.7"
45939,"Москва, Зеленоград, ул. Юности, д.9"
45940,"Москва, Зеленоград, Колхозная ул, д.105"
45941,"Москва, Зеленоград, Колхозная ул, д.27"
45942,"Москва, Зеленоград, Колхозная ул, д.73"
45943,"Москва, Зеленоград, Колхозная ул, д.74"
45944,"Москва, Зеленоград, Колхозная ул, д.77"
45945,"Москва, Зеленоград, Колхозная ул, д.82"
45946,"Москва, Зеленоград, Колхозная ул, д.90"
45947,"Москва, Зеленоград, корп.1101"
